Run No.	Date	Sample ID	PO4_mean	PO4_mean_QF	PO4_sd	PO4_sd_QF	PO4_cd_CF	PO4_cd_CF_QF	PO4_mean_c	PO4_mean_c_QF	PO4_sd_c	PO4_sd_c_QF	NO2_mean	NO2_mean_QF	NO2_stdev	NO2_stdev_QF	NO2_cd_CF	NO2_cd_CF_QF	NO2_mean_c	NO2_mean_c_QF	NO2_sd_c	NO2_sd_c_QF	N3N2_mean	N3N2_mean_QF	N3N2_sd	N3N2_sd_QF	NO3+NO2_cd_CF	NO3+NO2_cd_CF_QF	N3N2_mean_c	N3N2_mean_c_QF	N3N2_sd_c	N3N2_sd_c_QF	Si_mean	Si_mean_QF	Si_stdev	Si_stdev_QF	Si(OH)4_cd_CF	Si(OH)4_cd_CF_QF	Si_mean_c	Si_mean_c_QF	Si_sd_c	Si_sd_c_QF	NH4_mean	NH4_mean_QF	NH4_stdev	NH4_stdev_QF	NH4_cd_CF	NH4_cd_CF_QF	NH4_mean_c	NH4_mean_c_QF	NH4_sd_c	NH4_sd_c_QF
4	05.11.19	54	0.179	2	0.001	2	0.912	2	0.163	2	0.001	2	0.017	2	0.001	2	0.391	2	0.006	2	0.000	2	0.287	2	0.004	2	0.981	2	0.281	2	0.003	2	1.663	2	0.004	2	1.596	2	2.653	2	0.006	2	0.867	2	0.008	2	0.626	2	0.543	2	0.005	2
4	05.11.19	55	0.099	2	0.002	2	0.912	2	0.090	2	0.002	2	0.018	2	0.001	2	0.391	2	0.007	2	0.000	2	0.442	2	0.518	2	0.981	2	0.433	2	0.508	2	0.840	2	0.001	2	1.596	2	1.340	2	0.001	2	0.562	2	0.000	2	0.626	2	0.352	2	0.000	2
4	05.11.19	56	0.090	2	0.000	2	0.912	2	0.082	2	0.000	2	0.030	2	0.001	2	0.391	2	0.012	2	0.000	2	0.214	2	0.074	2	0.981	2	0.210	2	0.072	2	0.431	2	0.000	2	1.596	2	0.688	2	0.000	2	0.453	2	0.002	2	0.626	2	0.283	2	0.001	2
4	05.11.19	57	0.101	2	0.001	2	0.912	2	0.092	2	0.001	2	0.033	2	0.001	2	0.391	2	0.013	2	0.000	2	0.165	2	0.004	2	0.981	2	0.161	2	0.003	2	0.637	2	0.000	2	1.596	2	1.017	2	0.000	2	0.620	2	0.005	2	0.626	2	0.388	2	0.003	2
4	05.11.19	58	0.035	2	0.002	2	0.912	2	0.031	2	0.002	2	0.009	2	0.000	2	0.391	2	0.004	2	0.000	2	-0.019	2	0.006	2	0.981	2	-0.019	2	0.006	2	0.053	2	0.006	2	1.596	2	0.085	2	0.009	2	0.172	2	0.004	2	0.626	2	0.108	2	0.003	2
4	05.11.19	59	0.060	4	0.004	4	0.912	2	0.055	4	0.004	4	0.021	4	0.001	4	0.391	2	0.008	4	0.000	4	0.193	4	0.061	4	0.981	2	0.189	4	0.060	4	0.101	4	0.001	4	1.596	2	0.160	4	0.001	4	0.382	4	0.012	4	0.626	2	0.239	4	0.008	4
4	05.11.19	60	0.033	4	0.000	4	0.912	2	0.030	4	0.000	4	0.007	4	0.000	4	0.391	2	0.003	4	0.000	4	0.378	4	0.018	4	0.981	2	0.370	4	0.017	4	0.035	4	0.002	4	1.596	2	0.055	4	0.003	4	0.518	4	0.012	4	0.626	2	0.324	4	0.008	4
4	05.11.19	61	0.112	4	0.001	4	0.912	2	0.102	4	0.001	4	0.011	4	0.001	4	0.391	2	0.004	4	0.000	4	0.075	4	0.018	4	0.981	2	0.074	4	0.018	4	0.128	4	0.001	4	1.596	2	0.203	4	0.001	4	0.272	4	0.010	4	0.626	2	0.170	4	0.006	4
4	05.11.19	62	0.040	4	0.001	4	0.912	2	0.036	4	0.001	4	0.013	4	0.001	4	0.391	2	0.005	4	0.000	4	0.027	4	0.013	4	0.981	2	0.026	4	0.013	4	0.026	4	0.006	4	1.596	2	0.041	4	0.009	4	0.254	4	0.009	4	0.626	2	0.159	4	0.006	4
4	05.11.19	63	0.094	4	0.001	4	0.912	2	0.085	4	0.001	4	0.011	4	0.001	4	0.391	2	0.004	4	0.000	4	0.101	4	0.018	4	0.981	2	0.099	4	0.018	4	0.044	4	0.001	4	1.596	2	0.070	4	0.002	4	0.319	4	0.008	4	0.626	2	0.199	4	0.005	4
4	05.11.19	64	0.075	4	0.001	4	0.912	2	0.068	4	0.001	4	0.012	4	0.001	4	0.391	2	0.005	4	0.000	4	0.085	4	0.027	4	0.981	2	0.083	4	0.026	4	0.294	4	0.006	4	1.596	2	0.469	4	0.009	4	0.398	4	0.009	4	0.626	2	0.249	4	0.006	4
4	05.11.19	65	0.067	2	0.001	2	0.912	2	0.061	2	0.001	2	0.012	2	0.001	2	0.391	2	0.005	2	0.000	2	0.110	2	0.038	2	0.981	2	0.108	2	0.037	2	0.410	2	0.004	2	1.596	2	0.654	2	0.007	2	0.377	2	0.009	2	0.626	2	0.236	2	0.006	2
4	05.11.19	66	0.045	2	0.001	2	0.912	2	0.041	2	0.001	2	0.007	2	0.000	2	0.391	2	0.003	2	0.000	2	0.056	2	0.010	2	0.981	2	0.055	2	0.010	2	0.245	2	0.002	2	1.596	2	0.390	2	0.003	2	0.324	2	0.018	2	0.626	2	0.203	2	0.012	2
4	05.11.19	67	0.046	2	0.001	2	0.912	2	0.042	2	0.001	2	0.012	2	0.000	2	0.391	2	0.005	2	0.000	2	0.062	2	0.000	2	0.981	2	0.061	2	0.000	2	0.488	2	0.000	2	1.596	2	0.779	2	0.000	2	0.475	2	0.004	2	0.626	2	0.297	2	0.003	2
4	05.11.19	68	0.053	2	0.001	2	0.912	2	0.048	2	0.001	2	0.018	2	0.001	2	0.391	2	0.007	2	0.000	2	0.069	2	0.001	2	0.981	2	0.067	2	0.001	2	0.564	2	0.001	2	1.596	2	0.900	2	0.002	2	0.467	2	0.001	2	0.626	2	0.292	2	0.001	2
4	05.11.19	69	0.047	2	0.001	2	0.912	2	0.043	2	0.001	2	0.016	2	0.000	2	0.391	2	0.006	2	0.000	2	0.064	2	0.013	2	0.981	2	0.062	2	0.013	2	0.404	2	0.001	2	1.596	2	0.645	2	0.002	2	0.500	2	0.009	2	0.626	2	0.313	2	0.006	2
4	05.11.19	70	0.065	2	0.005	2	0.912	2	0.059	2	0.005	2	0.019	2	0.000	2	0.391	2	0.007	2	0.000	2	0.057	2	0.001	2	0.981	2	0.056	2	0.001	2	2.108	2	0.006	2	1.596	2	3.364	2	0.010	2	0.246	2	0.003	2	0.626	2	0.154	2	0.002	2
4	05.11.19	71	0.068	2	0.013	2	0.912	2	0.062	2	0.012	2	0.025	2	0.014	2	0.391	2	0.010	2	0.006	2	0.118	2	0.119	2	0.981	2	0.116	2	0.117	2	1.055	2	0.098	2	1.596	2	1.684	2	0.156	2	0.426	2	0.099	2	0.626	2	0.267	2	0.062	2
4	05.11.19	72	0.071	2	0.001	2	0.912	2	0.064	2	0.001	2	0.018	2	0.001	2	0.391	2	0.007	2	0.001	2	0.113	2	0.001	2	0.981	2	0.111	2	0.001	2	0.562	2	0.006	2	1.596	2	0.896	2	0.010	2	0.356	2	0.001	2	0.626	2	0.223	2	0.000	2
4	05.11.19	73	0.105	2	0.001	2	0.912	2	0.095	2	0.001	2	0.042	2	0.000	2	0.391	2	0.016	2	0.000	2	0.290	2	0.001	2	0.981	2	0.284	2	0.001	2	0.796	2	0.001	2	1.596	2	1.270	2	0.002	2	0.470	2	0.005	2	0.626	2	0.294	2	0.003	2
4	05.11.19	74	0.008	2	0.001	2	0.912	2	0.007	2	0.001	2	0.009	2	0.001	2	0.391	2	0.003	2	0.000	2	0.965	2	0.040	2	0.981	2	0.946	2	0.040	2	-0.010	2	0.012	2	1.596	2	-0.010	2	0.012	2	0.518	2	0.001	2	0.626	2	0.324	2	0.000	2
4	05.11.19	75	0.004	2	0.001	2	0.912	2	0.003	2	0.001	2	0.010	2	0.000	2	0.391	2	0.004	2	0.000	2	0.768	2	0.001	2	0.981	2	0.753	2	0.001	2	-0.032	2	0.001	2	1.596	2	-0.032	2	0.001	2	0.466	2	0.009	2	0.626	2	0.292	2	0.006	2
4	05.11.19	76	0.003	2	0.001	2	0.912	2	0.002	2	0.001	2	0.009	2	0.000	2	0.391	2	0.004	2	0.000	2	0.714	2	0.003	2	0.981	2	0.700	2	0.003	2	-0.042	2	0.003	2	1.596	2	-0.042	2	0.003	2	0.226	2	0.001	2	0.626	2	0.142	2	0.001	2
4	05.11.19	77	-0.003	2	0.005	2	0.912	2	-0.003	2	0.005	2	0.010	2	0.006	2	0.391	2	0.004	2	0.002	2	0.997	2	0.007	2	0.981	2	0.978	2	0.007	2	-0.039	2	0.005	2	1.596	2	-0.039	2	0.005	2	0.348	2	0.006	2	0.626	2	0.218	2	0.004	2
4	05.11.19	78	0.004	2	0.001	2	0.912	2	0.003	2	0.001	2	0.015	2	0.001	2	0.391	2	0.006	2	0.000	2	0.972	2	0.003	2	0.981	2	0.953	2	0.003	2	-0.039	2	0.001	2	1.596	2	-0.039	2	0.001	2	1.002	2	0.009	2	0.626	2	0.627	2	0.006	2
4	05.11.19	79	0.018	2	0.002	2	0.912	2	0.016	2	0.002	2	0.014	2	0.001	2	0.391	2	0.005	2	0.001	2	1.708	2	0.001	2	0.981	2	1.675	2	0.001	2	-0.033	2	0.001	2	1.596	2	-0.033	2	0.001	2	0.982	2	0.006	2	0.626	2	0.615	2	0.004	2
4	05.11.19	59	0.057	2	-999.000	5	0.912	2	0.052	2	-999.000	5	0.029	2	-999.000	5	0.391	2	0.011	2	-999.000	5	0.146	2	-999.000	5	0.981	2	0.143	2	-999.000	5	0.051	2	-999.000	5	1.596	2	0.081	2	-999.000	5	0.534	2	-999.000	5	0.626	2	0.334	2	-999.000	5
4	05.11.19	60	0.028	2	-999.000	5	0.912	2	0.026	2	-999.000	5	0.014	2	-999.000	5	0.391	2	0.005	2	-999.000	5	0.477	2	-999.000	5	0.981	2	0.468	2	-999.000	5	-0.002	2	-999.000	5	1.596	2	-0.002	2	-999.000	5	0.590	2	-999.000	5	0.626	2	0.369	2	-999.000	5
4	05.11.19	61	0.107	2	-999.000	5	0.912	2	0.098	2	-999.000	5	0.020	2	-999.000	5	0.391	2	0.008	2	-999.000	5	0.154	2	-999.000	5	0.981	2	0.151	2	-999.000	5	0.094	2	-999.000	5	1.596	2	0.150	2	-999.000	5	0.362	2	-999.000	5	0.626	2	0.227	2	-999.000	5
4	05.11.19	62	0.039	2	-999.000	5	0.912	2	0.036	2	-999.000	5	0.022	2	-999.000	5	0.391	2	0.009	2	-999.000	5	0.054	2	-999.000	5	0.981	2	0.053	2	-999.000	5	-0.004	2	-999.000	5	1.596	2	-0.004	2	-999.000	5	0.334	2	-999.000	5	0.626	2	0.209	2	-999.000	5
4	05.11.19	63	0.089	2	-999.000	5	0.912	2	0.081	2	-999.000	5	0.018	2	-999.000	5	0.391	2	0.007	2	-999.000	5	0.096	2	-999.000	5	0.981	2	0.094	2	-999.000	5	0.020	2	-999.000	5	1.596	2	0.032	2	-999.000	5	0.369	2	-999.000	5	0.626	2	0.231	2	-999.000	5
4	05.11.19	64	0.069	2	-999.000	5	0.912	2	0.063	2	-999.000	5	0.019	2	-999.000	5	0.391	2	0.007	2	-999.000	5	0.184	2	-999.000	5	0.981	2	0.180	2	-999.000	5	0.279	2	-999.000	5	1.596	2	0.445	2	-999.000	5	0.429	2	-999.000	5	0.626	2	0.269	2	-999.000	5
4	05.11.19	65	0.069	2	-999.000	5	0.912	2	0.063	2	-999.000	5	0.018	2	-999.000	5	0.391	2	0.007	2	-999.000	5	0.193	2	-999.000	5	0.981	2	0.189	2	-999.000	5	0.389	2	-999.000	5	1.596	2	0.621	2	-999.000	5	0.416	2	-999.000	5	0.626	2	0.261	2	-999.000	5
																																																				
5	08.11.19	UW	0.210	2	0.002	2	-999.000	5	-999.000	5	-999.000	5	0.047	2	0.000	2	-999.000	5	-999.000	5	-999.000	5	0.206	2	0.021	2	-999.000	5	-999.000	5	-999.000	5	0.943	2	0.004	2	-999.000	5	-999.000	5	-999.000	5	0.549	2	0.015	2	-999.000	5	-999.000	5	-999.000	5
5	08.11.19	MNuts22	0.215	2	0.002	2	-999.000	5	-999.000	5	-999.000	5	0.057	2	0.001	2	-999.000	5	-999.000	5	-999.000	5	0.195	2	0.001	2	-999.000	5	-999.000	5	-999.000	5	0.950	2	0.007	2	-999.000	5	-999.000	5	-999.000	5	0.495	2	0.013	2	-999.000	5	-999.000	5	-999.000	5
5	08.11.19	MNuts21	0.204	2	0.017	2	-999.000	5	-999.000	5	-999.000	5	0.057	2	0.002	2	-999.000	5	-999.000	5	-999.000	5	0.204	2	0.002	2	-999.000	5	-999.000	5	-999.000	5	0.907	2	0.006	2	-999.000	5	-999.000	5	-999.000	5	0.514	2	0.002	2	-999.000	5	-999.000	5	-999.000	5
5	08.11.19	MNuts20	0.221	2	0.001	2	-999.000	5	-999.000	5	-999.000	5	0.056	2	0.001	2	-999.000	5	-999.000	5	-999.000	5	0.251	2	0.001	2	-999.000	5	-999.000	5	-999.000	5	0.898	2	0.009	2	-999.000	5	-999.000	5	-999.000	5	0.505	2	0.004	2	-999.000	5	-999.000	5	-999.000	5
5	08.11.19	MNuts19	0.385	2	0.002	2	-999.000	5	-999.000	5	-999.000	5	0.021	2	0.000	2	-999.000	5	-999.000	5	-999.000	5	3.429	2	0.023	2	-999.000	5	-999.000	5	-999.000	5	1.211	2	0.005	2	-999.000	5	-999.000	5	-999.000	5	0.016	2	0.001	2	-999.000	5	-999.000	5	-999.000	5
5	08.11.19	MNuts18	0.517	2	0.004	2	-999.000	5	-999.000	5	-999.000	5	0.019	2	0.001	2	-999.000	5	-999.000	5	-999.000	5	5.826	2	0.033	2	-999.000	5	-999.000	5	-999.000	5	1.411	2	0.005	2	-999.000	5	-999.000	5	-999.000	5	-0.007	2	0.001	2	-999.000	5	-999.000	5	-999.000	5
5	08.11.19	MNuts17	0.626	2	0.001	2	-999.000	5	-999.000	5	-999.000	5	0.017	2	0.000	2	-999.000	5	-999.000	5	-999.000	5	7.835	2	0.030	2	-999.000	5	-999.000	5	-999.000	5	1.874	2	0.004	2	-999.000	5	-999.000	5	-999.000	5	-0.009	2	0.000	2	-999.000	5	-999.000	5	-999.000	5
5	08.11.19	MNuts16	0.820	2	0.019	2	-999.000	5	-999.000	5	-999.000	5	0.014	2	0.001	2	-999.000	5	-999.000	5	-999.000	5	12.885	2	0.090	2	-999.000	5	-999.000	5	-999.000	5	2.997	2	0.002	2	-999.000	5	-999.000	5	-999.000	5	0.002	2	0.002	2	-999.000	5	-999.000	5	-999.000	5
5	08.11.19	MNuts15	0.837	2	0.003	2	-999.000	5	-999.000	5	-999.000	5	0.015	2	0.001	2	-999.000	5	-999.000	5	-999.000	5	13.087	2	0.029	2	-999.000	5	-999.000	5	-999.000	5	3.129	2	0.011	2	-999.000	5	-999.000	5	-999.000	5	0.005	2	0.001	2	-999.000	5	-999.000	5	-999.000	5
5	08.11.19	MNuts14	0.850	2	0.003	2	-999.000	5	-999.000	5	-999.000	5	0.014	2	0.001	2	-999.000	5	-999.000	5	-999.000	5	13.246	2	0.046	2	-999.000	5	-999.000	5	-999.000	5	3.324	2	0.007	2	-999.000	5	-999.000	5	-999.000	5	0.246	2	0.002	2	-999.000	5	-999.000	5	-999.000	5
5	08.11.19	MNuts13	0.876	2	0.001	2	-999.000	5	-999.000	5	-999.000	5	0.014	2	0.001	2	-999.000	5	-999.000	5	-999.000	5	13.486	2	0.005	2	-999.000	5	-999.000	5	-999.000	5	3.909	2	0.010	2	-999.000	5	-999.000	5	-999.000	5	0.013	2	0.008	2	-999.000	5	-999.000	5	-999.000	5
																																																				
6	09.11.19	MNuts22	0.205	2	0.002	2	0.981	2	0.201	2	0.002	2	0.056	2	0.001	2	0.400	2	0.023	2	0.000	2	0.211	2	0.011	2	1.033	2	0.218	2	0.011	2	0.886	2	0.010	2	1.840	2	1.630	2	0.018	2	1.237	2	0.023	2	0.919	2	1.137	2	0.022	2
6	09.11.19	MNuts21	0.201	2	0.002	2	0.981	2	0.197	2	0.001	2	0.054	2	0.000	2	0.400	2	0.022	2	0.000	2	0.210	2	0.010	2	1.033	2	0.217	2	0.010	2	0.838	2	0.005	2	1.840	2	1.543	2	0.009	2	0.554	2	0.001	2	0.919	2	0.509	2	0.001	2
6	09.11.19	MNuts20	0.210	2	0.005	2	0.981	2	0.206	2	0.005	2	0.055	2	0.001	2	0.400	2	0.022	2	0.000	2	0.257	2	0.006	2	1.033	2	0.265	2	0.006	2	0.835	2	0.002	2	1.840	2	1.537	2	0.003	2	1.193	2	0.009	2	0.919	2	1.097	2	0.008	2
6	09.11.19	MNuts19	0.362	2	0.003	2	0.981	2	0.355	2	0.003	2	0.023	2	0.001	2	0.400	2	0.009	2	0.000	2	3.404	2	0.060	2	1.033	2	3.515	2	0.062	2	1.117	2	0.008	2	1.840	2	2.055	2	0.015	2	0.019	2	0.003	2	0.919	2	0.017	2	0.003	2
6	09.11.19	MNuts18	0.491	2	0.003	2	0.981	2	0.481	2	0.002	2	0.017	2	0.001	2	0.400	2	0.007	2	0.000	2	5.848	2	0.082	2	1.033	2	6.039	2	0.085	2	1.294	2	0.004	2	1.840	2	2.381	2	0.008	2	0.004	2	0.002	2	0.919	2	0.004	2	0.002	2
6	09.11.19	MNuts17	0.594	2	0.001	2	0.981	2	0.583	2	0.001	2	0.016	2	0.002	2	0.400	2	0.006	2	0.001	2	7.961	2	0.041	2	1.033	2	8.221	2	0.043	2	1.723	2	0.005	2	1.840	2	3.170	2	0.009	2	0.034	2	0.004	2	0.919	2	0.031	2	0.003	2
6	09.11.19	MNuts16	0.801	2	0.003	2	0.981	2	0.785	2	0.003	2	0.009	2	0.002	2	0.400	2	0.004	2	0.001	2	12.064	2	0.039	2	1.033	2	12.458	2	0.040	2	2.761	2	0.004	2	1.840	2	5.080	2	0.008	2	0.009	2	0.001	2	0.919	2	0.008	2	0.001	2
6	09.11.19	MNuts15	0.808	2	0.001	2	0.981	2	0.793	2	0.001	2	0.012	2	0.001	2	0.400	2	0.005	2	0.000	2	12.146	2	0.059	2	1.033	2	12.543	2	0.061	2	2.906	2	0.003	2	1.840	2	5.346	2	0.005	2	0.060	2	0.005	2	0.919	2	0.055	2	0.004	2
6	09.11.19	MNuts14	0.820	2	0.003	2	0.981	2	0.804	2	0.003	2	0.010	2	0.003	2	0.400	2	0.004	2	0.001	2	12.263	2	0.013	2	1.033	2	12.663	2	0.013	2	3.091	2	0.003	2	1.840	2	5.688	2	0.006	2	0.059	2	0.009	2	0.919	2	0.055	2	0.008	2
6	09.11.19	MNuts13	0.852	2	0.001	2	0.981	2	0.835	2	0.001	2	0.011	2	0.003	2	0.400	2	0.004	2	0.001	2	12.440	2	0.027	2	1.033	2	12.847	2	0.028	2	3.644	2	0.008	2	1.840	2	6.706	2	0.015	2	0.207	2	0.005	2	0.919	2	0.191	2	0.005	2
6	09.11.19	CN1	0.805	2	0.002	2	0.981	2	0.789	2	0.002	2	0.015	2	0.003	2	0.400	2	0.006	2	0.001	2	11.961	2	0.042	2	1.033	2	12.352	2	0.044	2	2.896	2	0.004	2	1.840	2	5.328	2	0.007	2	0.072	2	0.017	2	0.919	2	0.066	2	0.016	2
6	09.11.19	CN2	0.802	2	0.001	2	0.981	2	0.787	2	0.001	2	0.011	2	0.000	2	0.400	2	0.004	2	0.000	2	11.911	2	0.088	2	1.033	2	12.300	2	0.091	2	2.883	2	0.001	2	1.840	2	5.304	2	0.001	2	0.055	2	0.007	2	0.919	2	0.051	2	0.007	2
6	09.11.19	CN3	0.801	2	0.000	2	0.981	2	0.786	2	0.000	2	0.012	2	0.002	2	0.400	2	0.005	2	0.001	2	11.975	2	0.002	2	1.033	2	12.366	2	0.002	2	2.887	2	0.001	2	1.840	2	5.311	2	0.001	2	0.037	2	0.001	2	0.919	2	0.034	2	0.001	2
6	09.11.19	2000m	0.973	2	0.001	2	0.981	2	0.954	2	0.001	2	0.010	2	0.001	2	0.400	2	0.004	2	0.001	2	14.186	2	0.024	2	1.033	2	14.649	2	0.025	2	5.748	2	0.002	2	1.840	2	10.576	2	0.004	2	-0.027	2	0.000	2	0.919	2	-0.027	2	0.000	2
																																																				
7	13.11.19	B1	0.071	2	0.001	2	0.970	2	0.069	2	0.001	2	0.018	2	0.001	2	0.415	2	0.007	2	0.001	2	0.225	2	0.001	2	0.897	2	0.201	2	0.001	2	0.265	2	0.006	2	1.827	2	0.484	2	0.010	2	0.517	2	0.004	2	0.782	2	0.404	2	0.003	2
7	13.11.19	B2	0.049	2	0.001	2	0.970	2	0.047	2	0.001	2	0.019	2	0.001	2	0.415	2	0.008	2	0.000	2	0.212	2	0.001	2	0.897	2	0.190	2	0.001	2	0.149	2	0.016	2	1.827	2	0.272	2	0.028	2	0.421	2	0.000	2	0.782	2	0.329	2	0.000	2
7	13.11.19	B6	0.057	2	0.002	2	0.970	2	0.055	2	0.002	2	0.008	2	0.001	2	0.415	2	0.003	2	0.001	2	0.213	2	0.005	2	0.897	2	0.191	2	0.004	2	0.258	2	0.004	2	1.827	2	0.470	2	0.006	2	0.576	2	0.004	2	0.782	2	0.450	2	0.003	2
7	13.11.19	B7	0.099	2	0.002	2	0.970	2	0.096	2	0.002	2	0.007	2	0.000	2	0.415	2	0.003	2	0.000	2	0.216	2	0.001	2	0.897	2	0.194	2	0.001	2	0.403	2	0.005	2	1.827	2	0.735	2	0.009	2	0.696	2	0.003	2	0.782	2	0.544	2	0.002	2
7	13.11.19	B10	0.087	2	0.000	2	0.970	2	0.084	2	0.000	2	0.004	2	0.000	2	0.415	2	0.002	2	0.000	2	0.313	2	0.000	2	0.897	2	0.281	2	0.000	2	0.636	2	0.007	2	1.827	2	1.162	2	0.013	2	0.700	2	0.002	2	0.782	2	0.547	2	0.002	2
7	13.11.19	ODD (FYI)	0.051	2	0.001	2	0.970	2	0.049	2	0.001	2	0.009	2	0.001	2	0.415	2	0.004	2	0.000	2	0.595	2	0.001	2	0.897	2	0.533	2	0.001	2	0.313	2	0.046	2	1.827	2	0.571	2	0.084	2	0.575	2	0.006	2	0.782	2	0.450	2	0.004	2
7	13.11.19	B11	0.068	2	0.001	2	0.970	2	0.066	2	0.001	2	0.012	2	0.002	2	0.415	2	0.005	2	0.001	2	1.003	2	0.004	2	0.897	2	0.899	2	0.004	2	0.284	2	0.023	2	1.827	2	0.518	2	0.043	2	1.313	2	0.006	2	0.782	2	1.026	2	0.005	2
7	13.11.19	B12	0.057	2	0.001	2	0.970	2	0.055	2	0.001	2	0.007	2	0.002	2	0.415	2	0.003	2	0.001	2	0.481	2	0.197	2	0.897	2	0.431	2	0.177	2	0.181	2	0.004	2	1.827	2	0.330	2	0.006	2	0.428	2	0.012	2	0.782	2	0.334	2	0.009	2
7	13.11.19	B13	0.067	2	0.003	2	0.970	2	0.065	2	0.003	2	0.011	2	0.000	2	0.415	2	0.005	2	0.000	2	0.198	2	0.003	2	0.897	2	0.178	2	0.003	2	0.264	2	0.008	2	1.827	2	0.481	2	0.014	2	0.506	2	0.001	2	0.782	2	0.395	2	0.001	2
7	13.11.19	Z25	0.034	2	0.001	2	0.970	2	0.032	2	0.001	2	-0.006	2	0.002	2	0.415	2	-0.006	2	0.002	2	0.118	2	0.000	2	0.897	2	0.106	2	0.000	2	-0.028	2	0.004	2	1.827	2	-0.028	2	0.004	2	0.550	2	0.004	2	0.782	2	0.430	2	0.003	2
7	13.11.19	Z10	0.034	2	0.001	2	0.970	2	0.032	2	0.001	2	-0.007	2	0.000	2	0.415	2	-0.007	2	0.000	2	0.108	2	0.004	2	0.897	2	0.096	2	0.003	2	-0.058	2	0.005	2	1.827	2	-0.058	2	0.005	2	0.124	2	0.013	2	0.782	2	0.097	2	0.011	2
7	13.11.19	Z12	0.038	2	0.001	2	0.970	2	0.037	2	0.001	2	-0.007	2	0.000	2	0.415	2	-0.007	2	0.000	2	0.125	2	0.064	2	0.897	2	0.112	2	0.057	2	-0.059	2	0.001	2	1.827	2	-0.059	2	0.001	2	0.757	2	0.001	2	0.782	2	0.592	2	0.001	2
7	13.11.19	Z07	0.049	2	0.000	2	0.970	2	0.048	2	0.000	2	-0.008	2	0.001	2	0.415	2	-0.008	2	0.001	2	0.115	2	0.000	2	0.897	2	0.103	2	0.000	2	-0.021	2	0.004	2	1.827	2	-0.021	2	0.004	2	0.138	2	0.016	2	0.782	2	0.108	2	0.013	2
7	13.11.19	Z24	0.033	2	0.000	2	0.970	2	0.032	2	0.000	2	-0.008	2	0.001	2	0.415	2	-0.008	2	0.001	2	0.084	2	0.000	2	0.897	2	0.075	2	0.000	2	-0.009	2	0.001	2	1.827	2	-0.009	2	0.001	2	0.083	2	0.125	2	0.782	2	0.064	2	0.099	2
7	13.11.19	Z17	36.709	4	0.130	4	0.970	2	35.593	4	0.126	4	9.611	4	0.642	4	0.415	2	3.992	4	0.267	4	0.900	4	0.134	4	0.897	2	0.807	4	0.120	4	0.475	4	0.155	4	1.827	2	0.867	4	0.283	4	-0.034	4	0.005	4	0.782	2	-0.034	4	0.005	4
7	13.11.19	Z23	37.690	4	0.893	4	0.970	2	36.543	4	0.866	4	9.009	4	0.519	4	0.415	2	3.742	4	0.216	4	1.236	4	0.527	4	0.897	2	1.108	4	0.472	4	0.445	4	0.301	4	1.827	2	0.813	4	0.550	4	-0.042	4	0.001	4	0.782	2	-0.042	4	0.001	4
7	13.11.19	Z29	37.372	4	0.215	4	0.970	2	36.236	4	0.208	4	10.475	4	1.981	4	0.415	2	4.351	4	0.823	4	1.463	4	1.692	4	0.897	2	1.311	4	1.517	4	0.080	4	0.105	4	1.827	2	0.145	4	0.192	4	-0.037	4	0.003	4	0.782	2	-0.037	4	0.003	4
7	13.11.19	Z21	0.041	2	0.006	2	0.970	2	0.039	2	0.006	2	-0.009	2	0.000	2	0.415	2	-0.009	2	0.000	2	0.052	2	0.005	2	0.897	2	0.046	2	0.004	2	0.277	2	0.014	2	1.827	2	0.506	2	0.026	2	4.019	10	0.037	2	0.782	2	3.142	10	0.029	2
7	13.11.19	Z28	0.049	2	0.001	2	0.970	2	0.047	2	0.001	2	-0.008	2	0.000	2	0.415	2	-0.008	2	0.000	2	0.066	2	0.022	2	0.897	2	0.059	2	0.020	2	0.357	2	0.001	2	1.827	2	0.652	2	0.003	2	0.388	2	0.047	2	0.782	2	0.303	2	0.036	2
7	13.11.19	Z15	0.051	2	0.004	2	0.970	2	0.049	2	0.004	2	-0.007	2	0.000	2	0.415	2	-0.007	2	0.000	2	0.086	2	0.003	2	0.897	2	0.077	2	0.003	2	0.585	2	0.001	2	1.827	2	1.069	2	0.003	2	4.103	10	0.047	2	0.782	2	3.209	10	0.036	2
7	13.11.19	Z09	0.085	2	0.001	2	0.970	2	0.082	2	0.001	2	-0.004	2	0.001	2	0.415	2	-0.004	2	0.001	2	0.071	2	0.002	2	0.897	2	0.063	2	0.002	2	2.007	2	0.003	2	1.827	2	3.666	2	0.005	2	0.395	2	0.045	2	0.782	2	0.309	2	0.035	2
7	13.11.19	Z22	0.050	2	0.001	2	0.970	2	0.048	2	0.001	2	-0.006	2	0.001	2	0.415	2	-0.006	2	0.001	2	0.094	2	0.001	2	0.897	2	0.084	2	0.001	2	1.289	2	0.002	2	1.827	2	2.354	2	0.004	2	2.810	10	0.011	2	0.782	2	2.197	10	0.008	2
7	13.11.19	Z26	0.052	2	0.001	2	0.970	2	0.050	2	0.001	2	0.005	2	0.000	2	0.415	2	0.002	2	0.000	2	0.159	2	0.004	2	0.897	2	0.143	2	0.004	2	0.387	2	0.018	2	1.827	2	0.706	2	0.032	2	0.301	2	0.028	2	0.782	2	0.235	2	0.022	2
