Profile,Rawfilename,Project,Depth [m],Sampled volume [L],Total flux [mg m-2 d-1],slope,time
ps122_1_2_68,HDR20191004082819,uvp5_sn204_mosaic_primary_filtered,877.5,119.88,0.6663107589740094,-4.679637231885918,2019-10-04 08:28:19
ps122_1_2_68,HDR20191004082819,uvp5_sn204_mosaic_primary_filtered,882.5,197.64,0.5848506274572723,-4.561620690853209,2019-10-04 08:28:19
ps122_1_2_68,HDR20191004082819,uvp5_sn204_mosaic_primary_filtered,887.5,186.84,0.5296614475760856,-4.375795811713842,2019-10-04 08:28:19
ps122_1_2_68,HDR20191004082819,uvp5_sn204_mosaic_primary_filtered,892.5,200.88,0.577068968371126,-4.880241535819513,2019-10-04 08:28:19
ps122_1_2_68,HDR20191004082819,uvp5_sn204_mosaic_primary_filtered,897.5,462.24,0.8559313349019841,-3.696526800666985,2019-10-04 08:28:19
ps122_1_2_68,HDR20191004082819,uvp5_sn204_mosaic_primary_filtered,902.5,180.36,0.5929846799081382,-4.350437423889845,2019-10-04 08:28:19
ps122_1_2_68,HDR20191004082819,uvp5_sn204_mosaic_primary_filtered,907.5,207.36,1.0534442493809117,-4.488719860476626,2019-10-04 08:28:19
ps122_1_2_68,HDR20191004082819,uvp5_sn204_mosaic_primary_filtered,912.5,212.76,0.6839683582515351,-4.604844359704988,2019-10-04 08:28:19
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,2.5,25.92,0.27822181198432505,-1.992790242317787,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,7.5,208.44,0.9499173148782494,-2.322407742969789,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,12.5,169.56,2.367891043722231,-2.6127720451014427,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,17.5,180.36,1.989441335884441,-2.5590715042355465,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,22.5,160.92,3.4298816093620696,-2.343079467864691,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,27.5,169.56,2.3797148936859873,-2.590936353570391,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,32.5,156.6,1.196611751076188,-2.9194744944553888,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,37.5,174.96,6.826153384164735,-2.2780071240301543,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,42.5,163.08,1.7705584689798266,-2.197499045691729,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,47.5,117.72,3.222749799902476,-2.453853033071087,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,52.5,97.2,0.7297749441047326,-2.677348882829798,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,57.5,109.08,2.2458498900261725,-2.3810657129242574,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,62.5,96.12,1.2590441751757475,-2.5706392474732005,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,67.5,113.4,2.4594261953108227,-2.4587101004554603,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,72.5,111.24,0.6866427578264893,-2.8201049521643684,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,77.5,109.08,0.566037439614174,-2.678809087120215,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,82.5,115.56,0.5745050721642728,-2.9909065694883403,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,87.5,99.36,1.993676689385483,-2.4502996098595364,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,92.5,100.44,2.168694750686699,-2.3338085830593793,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,97.5,109.08,1.096791600736523,-2.7908838513076577,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,102.5,92.88,2.161795269701292,-2.5897887922778717,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,107.5,108.0,0.8763868692763442,-3.17201391691392,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,112.5,110.16,0.8347131893266381,-2.539305322838983,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,117.5,101.52,0.8873050272776852,-2.3197543362713446,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,122.5,90.72,0.0942562636909349,-3.959024916474529,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,127.5,72.36,0.07794353170917157,-3.6576885673397936,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,132.5,85.32,0.29947453321436457,-3.0810770569192862,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,137.5,84.24,1.0321082700996866,-3.089423941432868,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,142.5,83.16,1.2743715819010806,-2.671791145183504,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,147.5,77.76,0.1744277665326391,-3.645795081930097,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,152.5,92.88,0.1675328761824432,-3.78684520889455,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,157.5,83.16,0.58151191353457,-3.3595479245212383,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,162.5,95.04,1.384012333867639,-3.2510140600182837,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,167.5,90.72,0.3919004885305891,-3.587244496009279,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,172.5,90.72,0.7401153899749058,-3.3648959100203997,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,177.5,95.04,0.12712936580305972,-2.565947095419389,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,182.5,86.4,0.773913512262005,-3.1089520900437844,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,187.5,89.64,0.1399468433856162,-3.951715271530099,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,192.5,96.12,1.097485171050347,-3.1427911444856536,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,197.5,93.96,0.7534313652086576,-3.3994257468460862,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,202.5,88.56,0.3023428947676692,-3.1887540937962675,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,207.5,92.88,0.3472909846798729,-2.67438411798601,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,212.5,95.04,0.3475610941867016,-3.547795626348425,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,217.5,91.8,1.3095477776351458,-3.186726073197424,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,222.5,92.88,0.2066319413285733,-3.7201235660279965,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,227.5,83.16,0.26924802441654283,-2.9501381665479576,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,232.5,90.72,0.3935441494782431,-3.306790810341935,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,237.5,88.56,0.837443084545646,-3.309016156998387,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,242.5,92.88,0.22264038727345575,-3.6925666790934564,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,247.5,85.32,1.080595156682002,-2.915490442132337,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,252.5,83.16,0.14691214932376803,-3.48281984001111,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,257.5,92.88,0.195629279714399,-3.254868207438416,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,262.5,99.36,0.1769143781537393,-3.77096487068666,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,267.5,98.28,0.14600394134054728,-3.5750683844464466,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,272.5,84.24,0.16270311439561555,-3.7036602910485006,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,277.5,85.32,0.2894655511555155,-3.5476598141668174,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,282.5,100.44,0.20227140875331298,-3.8182224439590438,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,287.5,83.16,0.13200233141982104,-3.7931399139224213,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,292.5,97.2,0.20891984659639826,-3.735641077145402,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,297.5,87.48,0.14219382984761747,-2.7809641653475468,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,302.5,96.12,0.7607497768425482,-3.2780854484543416,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,307.5,85.32,0.11637412908505931,-4.015523363191357,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,312.5,92.88,0.7326667205185273,-3.1894997367528735,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,317.5,100.44,2.8305689670274337,-2.7381249914782444,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,322.5,93.96,0.145370660835994,-3.790148052045976,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,327.5,92.88,0.5509052093753484,-3.576825986806418,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,332.5,84.24,0.24437904341360794,-3.706111282566945,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,337.5,93.96,0.46212937037722146,-3.5151948715104178,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,342.5,95.04,0.10563788153370923,-4.031886290819798,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,347.5,101.52,0.17536478431728983,-3.830726763954372,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,352.5,93.96,0.1874047835590974,-3.7871187376192696,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,357.5,86.4,0.12074413794616208,-4.110619824529194,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,362.5,87.48,0.11960877303002532,-4.035019502798184,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,367.5,98.28,0.07729506119238402,-4.152178252248661,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,372.5,93.96,0.1526577064338082,-3.709322469167672,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,377.5,91.8,0.7154497261579876,-3.412063767243287,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,382.5,90.72,0.15470170170170924,-3.702363295399164,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,387.5,106.92,1.1062942971211776,-3.345158952777256,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,392.5,86.4,0.22269122908713262,-3.4913949387434746,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,397.5,86.4,0.1087671360141445,-3.699579783323547,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,402.5,98.28,0.6339393239520977,-3.4912856335027294,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,407.5,102.6,0.16039962316396475,-3.727473072446673,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,412.5,98.28,0.20336008811218395,-4.011704155691882,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,417.5,99.36,0.3536792164957645,-3.659670910224375,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,422.5,90.72,0.1646966580094968,-4.14978819847702,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,427.5,105.84,0.11434969086211691,-4.06245393903327,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,432.5,96.12,0.32304249678855584,-3.61872180245345,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,437.5,95.04,0.0829686655850735,-4.468870719331329,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,442.5,87.48,0.31721581369022794,-3.8133977373426653,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,447.5,91.8,0.1632432790191776,-4.2356765943382015,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,452.5,96.12,0.2288862294951856,-4.000699757552448,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,457.5,98.28,0.5348180734132153,-3.040033621994855,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,462.5,97.2,0.17726957315042863,-4.127707068844349,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,467.5,96.12,0.131831187644415,-4.253619178540662,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,472.5,102.6,0.5815222718568852,-3.415038966413913,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,477.5,100.44,0.15076926407279465,-4.287617676686355,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,482.5,92.88,0.23334535580945936,-3.9375493553690855,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,487.5,95.04,0.11125656849369717,-4.4100044207952775,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,492.5,92.88,0.7179893109175439,-2.4208450599239386,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,497.5,172.8,0.19970344137932777,-3.7249644587070767,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,502.5,378.0,0.14922387310652868,-4.378458349613452,2019-11-09 01:19:53
ps122_1_6_79,HDR20191109011953,uvp5_sn204_mosaic_primary_filtered,507.5,203.04,2.7776598033991435,-2.080732158224738,2019-11-09 01:19:53
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,2.5,297.0,44.2564013410671,-2.9826850881761517,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,7.5,173.88,3.212762292729352,-3.0906278879413684,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,12.5,144.72,0.04186524058398378,-4.465507171427678,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,17.5,142.56,1.7339194118474854,-2.497986155017812,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,22.5,149.04,3.8641554194089567,-2.3721783867987156,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,27.5,150.12,2.7520267106124536,-2.595276992252219,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,32.5,140.4,4.064601782131717,-2.490723916155062,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,37.5,139.32,1.949653711268468,-2.4396736196345734,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,42.5,129.6,3.1297048006510115,-2.277890810573893,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,47.5,139.32,3.1771994532086305,-2.290501004940698,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,52.5,129.6,0.7287589964740213,-2.3647871149805435,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,57.5,120.96,1.3274528583321106,-2.481757525259574,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,62.5,117.72,1.1784322468814858,-2.828280479578157,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,67.5,132.84,1.8136805516882097,-2.5838548688075966,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,72.5,128.52,0.523715506335203,-2.475220044744525,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,77.5,127.44,0.9229899661338906,-3.2566999126646476,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,82.5,122.04,0.18163437159017287,-3.6811657967202875,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,87.5,143.64,1.088672146100267,-2.710162171862752,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,92.5,144.72,1.240351536280217,-3.082857318863778,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,97.5,138.24,0.15724903785062094,-4.0042581961450425,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,102.5,144.72,0.16371777275135396,-3.217334341250499,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,107.5,137.16,0.2850154106836754,-2.8393701540454774,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,112.5,139.32,0.18519613926661957,-2.7613610786582123,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,117.5,139.32,0.30945050886566816,-3.1085017892129247,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,122.5,140.4,0.23664978333894876,-3.295896161461587,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,127.5,137.16,0.17902938227978982,-4.053196415319042,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,132.5,143.64,0.41925487638140163,-3.2044521217707063,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,137.5,141.48,0.16546843740249287,-3.6546492349815396,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,142.5,140.4,1.3438328014725955,-2.6139866512536853,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,147.5,143.64,1.3653411692838617,-3.1392303310245677,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,152.5,129.6,0.5385068613604882,-3.2393496805765682,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,157.5,154.44,0.39308248357466363,-2.468768889707525,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,162.5,152.28,0.19574026015101667,-3.4513036085856226,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,167.5,138.24,0.6430767697336859,-3.712767366296416,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,172.5,157.68,0.27927670437598867,-3.630716856419624,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,177.5,141.48,0.35179272345593815,-2.575235361930136,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,182.5,147.96,1.8171715560479214,-3.051379791329071,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,187.5,146.88,0.14910385914684454,-3.371626796218819,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,192.5,150.12,0.7256847533476063,-3.3193125320122965,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,197.5,150.12,0.7577384353280487,-2.9549275715061,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,202.5,139.32,0.1957657641449684,-3.8017528128233904,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,207.5,150.12,0.32316395275627424,-3.7479917791705626,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,212.5,150.12,0.3270956303119429,-2.690257847472837,2019-11-09 06:40:33
ps122_1_6_81,HDR20191109064033,uvp5_sn204_mosaic_primary_filtered,217.5,144.72,0.7092837284850502,-3.5353507220271454,2019-11-09 06:40:33
